cl_person_id,full_name,display_name,court_id,seat_id,status,is_chief,appointing_president,president_party,nomination_date,confirmation_date,commission_date,senior_date,term_expiration_date,jd_school,jd_year,aba_rating,cl_profile_url,photo_url,photo_source,photo_license,fedsoc_reported,fedsoc_basis,fedsoc_source,acs_reported,acs_basis,acs_source,data_verified,notes
5909,Beth Robinson,Robinson,ca2,CA20706,active,false,Joseph R. Biden,Democratic,2021-08-05,2021-11-01,2021-11-05,,,University of Chicago Law School,1989,Well Qualified,https://www.courtlistener.com/person/5909/beth-robinson/,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Beth_Robinson_%28Judge%29_%28cropped%29.jpg/330px-Beth_Robinson_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Beth_Robinson_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Myrna Pérez,Pérez,ca2,CA21404,active,false,Joseph R. Biden,Democratic,2021-06-15,2021-10-25,2021-11-12,,,Columbia Law School,2003,Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Myrna_Perez_%28Judge%29_%28cropped%29.jpg/330px-Myrna_Perez_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Myrna_Perez_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2374,Alison Julie Nathan,Nathan,ca2,CA20110,active,false,Joseph R. Biden,Democratic,2022-01-03,2022-03-23,2022-03-30,,,Cornell Law School,2000,Well Qualified,https://www.courtlistener.com/person/2374/alison-julie-nathan/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Hon.NathanPortrait_%28cropped%29.jpg/330px-Hon.NathanPortrait_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Hon.NathanPortrait_(cropped).jpg,CC BY-SA 4.0 — credit: 57nineteen,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
9129,Sarah Ann Leilani Merriam,Merriam,ca2,CA20410,active,false,Joseph R. Biden,Democratic,2022-05-19,2022-09-15,2022-09-23,,,Yale Law School,2000,Well Qualified,https://www.courtlistener.com/person/9129/sarah-al-merriam/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Judge_Sarah_Merriam.png/330px-Judge_Sarah_Merriam.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Sarah_Merriam.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Maria Araujo Kahn,Kahn,ca2,CA20209,active,false,Joseph R. Biden,Democratic,2023-01-03,2023-03-09,2023-03-10,,,Fordham University School of Law,1989,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Maria_A._Kahn_Nomination_Hearing.png/330px-Maria_A._Kahn_Nomination_Hearing.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Maria_A._Kahn_Nomination_Hearing.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2883,Anthony Joseph Scirica,Scirica,ca3,CA30704,senior,false,Ronald Reagan,Republican,1987-06-26,1987-08-05,1987-08-06,2013-07-01,,University of Michigan Law School,1965,,https://www.courtlistener.com/person/2883/anthony-joseph-scirica/,https://upload.wikimedia.org/wikipedia/commons/1/1c/Anthony_J._Scirica_Circuit_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Anthony_J._Scirica_Circuit_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener. [[note]] No ABA rating on file for this (3rd Cir.) appointment in FJC's data. His prior E.D. Pa. appointment (1984) was rated Well Qualified.
741,Robert E. Cowen,Cowen,ca3,CA30307,senior,false,Ronald Reagan,Republican,1987-08-07,1987-11-06,1987-11-09,1998-09-04,,Rutgers School of Law -- Newark,1958,Qualified,https://www.courtlistener.com/person/741/robert-e-cowen/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Judge_Robert_E._Cowen_2020.jpg/330px-Judge_Robert_E._Cowen_2020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Robert_E._Cowen_2020.jpg,CC BY-SA 4.0 — credit: Evecowen,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2439,Richard Lowell Nygaard,Nygaard,ca3,CA30107,senior,false,Ronald Reagan,Republican,1988-05-25,1988-10-14,1988-10-17,2005-07-09,,University of Michigan Law School,1971,Qualified,https://www.courtlistener.com/person/2439/richard-lowell-nygaard/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2794,Jane Richards Roth,Roth,ca3,CA30603,senior,false,George H.W. Bush,Republican,1991-05-16,1991-06-27,1991-07-02,2006-05-31,,Harvard Law School,1965,Well Qualified,https://www.courtlistener.com/person/2794/jane-richards-roth/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2151,Theodore Alexander McKee,McKee,ca3,CA30904,senior,false,William J. Clinton,Democratic,1994-03-22,1994-06-08,1994-06-09,2022-10-20,,Syracuse University College of Law,1975,Qualified,https://www.courtlistener.com/person/2151/theodore-alexander-mckee/,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Theodore.McKee424.jpg/330px-Theodore.McKee424.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Theodore.McKee424.jpg,CC BY-SA 3.0 — credit: SPDuffy527,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2697,Marjorie O. Rendell,Rendell,ca3,CA30210,senior,false,William J. Clinton,Democratic,1997-01-07,1997-09-26,1997-09-29,2015-07-01,,Villanova University School of Law,1973,Well Qualified,https://www.courtlistener.com/person/2697/marjorie-o-rendell/,https://upload.wikimedia.org/wikipedia/commons/7/74/Marjorie_Rendell.jpg,https://commons.wikimedia.org/wiki/File:Marjorie_Rendell.jpg,"CC BY 2.0 — credit: Flickr user “Cliff” (28567825@N03), Commons license-reviewed 2009-07-01",false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
94,Thomas L. Ambro,Ambro,ca3,CA31302,senior,false,William J. Clinton,Democratic,1999-09-28,2000-02-10,2000-02-16,2023-02-06,,Georgetown University Law Center,1975,Well Qualified,https://www.courtlistener.com/person/94/thomas-l-ambro/,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Judge_Thomas_L._Ambro.jpg/330px-Judge_Thomas_L._Ambro.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Thomas_L._Ambro.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1130,Julio M. Fuentes,Fuentes,ca3,CA30308,senior,false,William J. Clinton,Democratic,1999-03-08,2000-03-07,2000-03-09,2016-07-18,,State University of New York at Buffalo Law School,1975,Qualified,https://www.courtlistener.com/person/1130/julio-m-fuentes/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3003,D[avid] Brooks Smith,Smith,ca3,CA31402,senior,false,George W. Bush,Republican,2001-09-10,2002-07-31,2002-08-02,2021-12-04,,Dickinson School of Law (now Penn State Dickinson Law),1976,Well Qualified,https://www.courtlistener.com/person/3003/david-brooks-smith/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Judge_D._Brooks_Smith.jpg/330px-Judge_D._Brooks_Smith.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_D._Brooks_Smith.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1063,D. Michael Fisher,Fisher,ca3,CA31202,senior,false,George W. Bush,Republican,2003-05-01,2003-12-09,2003-12-11,2017-02-01,,Georgetown University Law Center,1969,Well Qualified,https://www.courtlistener.com/person/1063/dennis-michael-fisher/,https://upload.wikimedia.org/wikipedia/commons/b/b6/MikeFisher_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:MikeFisher_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
583,Michael A. Chagares,Chagares,ca3,CA30806,active,true,George W. Bush,Republican,2006-01-25,2006-04-04,2006-04-20,,,Seton Hall University School of Law,1987,Well Qualified,https://www.courtlistener.com/person/583/michael-a-chagares/,https://upload.wikimedia.org/wikipedia/commons/9/97/Michael_A_Chagares.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Michael_A_Chagares.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1363,Thomas Michael Hardiman,Hardiman,ca3,CA30108,active,false,George W. Bush,Republican,2007-01-09,2007-03-15,2007-04-02,,,Georgetown University Law Center,1990,Well Qualified,https://www.courtlistener.com/person/1363/thomas-michael-hardiman/,https://upload.wikimedia.org/wikipedia/commons/6/62/Judge_Thomas_M._Hardiman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Judge_Thomas_M._Hardiman.jpg,Public domain,true,contributor,https://fedsoc.org/contributors/thomas-hardiman-1,false,,,false,Phase-2 sweep; FJC + CourtListener.
2961,Patty Shwartz,Shwartz,ca3,CA31503,active,false,Barack Obama,Democratic,2013-01-04,2013-04-09,2013-04-10,,,University of Pennsylvania Law School (now Carey Law School),1986,Well Qualified,https://www.courtlistener.com/person/2961/patty-shwartz/,https://upload.wikimedia.org/wikipedia/commons/c/c4/Patty_Shwartz.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Patty_Shwartz.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1820,Cheryl Ann Krause,Krause,ca3,CA31102,active,false,Barack Obama,Democratic,2014-02-06,2014-07-07,2014-07-09,,,Stanford Law School,1993,Well Qualified,https://www.courtlistener.com/person/1820/cheryl-ann-krause/,https://upload.wikimedia.org/wikipedia/commons/7/7f/Cheryl_Ann_Krause.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Cheryl_Ann_Krause.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2701,Luis Felipe Restrepo,Restrepo,ca3,CA30705,active,false,Barack Obama,Democratic,2015-01-07,2016-01-11,2016-01-13,,,Tulane University Law School,1986,Well Qualified,https://www.courtlistener.com/person/2701/luis-felipe-restrepo/,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/L._Felipe_Restrepo.jpg/330px-L._Felipe_Restrepo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:L._Felipe_Restrepo.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8548,Stephanos Bibas,Bibas,ca3,CA30211,active,false,Donald J. Trump,Republican,2017-06-19,2017-11-02,2017-11-20,,,Yale Law School,1994,Well Qualified,https://www.courtlistener.com/person/8548/stephanos-bibas/,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Stephanos_Bibas.png/330px-Stephanos_Bibas.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Stephanos_Bibas.png,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Stephanos_Bibas&oldid=1366132722,false,,,false,Phase-2 sweep; FJC + CourtListener.
8624,David James Porter,Porter,ca3,CA31203,active,false,Donald J. Trump,Republican,2018-04-12,2018-10-11,2018-10-15,,,George Mason University School of Law (now Antonin Scalia Law School),1992,Qualified,https://www.courtlistener.com/person/8624/david-james-porter/,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/David_Porter_%28cropped%29.jpg/330px-David_Porter_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:David_Porter_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8599,Paul Brian Matey,Matey,ca3,CA30309,active,false,Donald J. Trump,Republican,2019-01-23,2019-03-12,2019-03-18,,,Seton Hall University School of Law,2001,Qualified,https://www.courtlistener.com/person/8599/paul-brian-matey/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Honorable_Paul_Matey.jpg/330px-Honorable_Paul_Matey.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Honorable_Paul_Matey.jpg,CC BY-SA 4.0 — credit: ToddRothsteinphoto,true,member,https://en.wikipedia.org/w/index.php?title=Paul_Matey&oldid=1363936193,false,,,false,Phase-2 sweep; FJC + CourtListener.
8623,Peter Joseph Phipps,Phipps,ca3,CA31006,active,false,Donald J. Trump,Republican,2019-05-13,2019-07-16,2019-07-17,,,Stanford Law School,1998,Well Qualified,https://www.courtlistener.com/person/8623/peter-joseph-phipps/,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/JudgePPhipps.jpg/330px-JudgePPhipps.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:JudgePPhipps.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Arianna Julia Freeman,Freeman,ca3,CA30905,active,false,Joseph R. Biden,Democratic,2022-01-19,2022-09-29,2022-10-20,,,Yale Law School,2007,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Arianna_Freeman.jpg/330px-Arianna_Freeman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Arianna_Freeman.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Tamika Renee Montgomery-Reeves,Montgomery-Reeves,ca3,CA31303,active,false,Joseph R. Biden,Democratic,2022-07-11,2022-12-12,2023-02-07,,,University of Georgia School of Law,2006,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Tamika_Montgomery-Reeves.jpg/330px-Tamika_Montgomery-Reeves.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Tamika_Montgomery-Reeves.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Cindy Kyounga Chung,Chung,ca3,CA31403,active,false,Joseph R. Biden,Democratic,2023-01-03,2023-02-13,2023-02-21,,,Columbia Law School,2002,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Cindy_K._Chung%2C_U.S._Attorney_official.jpg/330px-Cindy_K._Chung%2C_U.S._Attorney_official.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Cindy_K._Chung,_U.S._Attorney_official.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Emil Joseph Bove III,Bove,ca3,CA30507,active,false,Donald J. Trump,Republican,2025-06-16,2025-07-29,2025-08-20,,,Georgetown University Law Center,2008,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/8/8b/Emil_Bove%2C_official_portrait_%282026%29.jpg,"https://commons.wikimedia.org/wiki/File:Emil_Bove,_official_portrait_(2026).jpg",Public domain (PD-USGov-Judiciary) — credit: U.S. Court of Appeals for the Third Circuit,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Jennifer Lee Mascott,Mascott,ca3,CA30605,active,false,Donald J. Trump,Republican,2025-09-02,2025-10-09,2025-10-10,,,George Washington University Law School,2006,Qualified,,https://upload.wikimedia.org/wikipedia/commons/e/e6/Jennifer_Mascott.png,https://commons.wikimedia.org/wiki/File:Jennifer_Mascott.png,Public domain (PD-USGov) — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3477,James Harvie Wilkinson III,Wilkinson,ca4,CA40603,active,false,Ronald Reagan,Republican,1984-01-30,1984-08-09,1984-08-13,,,University of Virginia School of Law,1972,Qualified,https://www.courtlistener.com/person/3477/james-harvie-wilkinson-iii/,https://upload.wikimedia.org/wikipedia/commons/1/16/Wilbeck.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Wilbeck.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2412,Paul Victor Niemeyer,Niemeyer,ca4,CA40702,active,false,George H.W. Bush,Republican,1990-05-11,1990-08-03,1990-08-07,,,Notre Dame Law School,1966,Well Qualified,https://www.courtlistener.com/person/2412/paul-victor-niemeyer/,https://upload.wikimedia.org/wikipedia/commons/f/fb/Paul_V._Niemeyer%2C_U.S._District_Court_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"https://commons.wikimedia.org/wiki/File:Paul_V._Niemeyer,_U.S._District_Court_Judge.jpg",Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2336,Diana Jane Gribbon Motz,Motz,ca4,CA41501,senior,false,William J. Clinton,Democratic,1994-01-27,1994-06-15,1994-06-16,2022-09-30,,University of Virginia School of Law,1968,Well Qualified,https://www.courtlistener.com/person/2336/diana-jane-gribbon-motz/,https://upload.wikimedia.org/wikipedia/commons/6/66/Diana_Gribbon_Motz_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Diana_Gribbon_Motz_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3255,William Byrd Traxler Jr.,Traxler,ca4,CA40108,senior,false,William J. Clinton,Democratic,1998-07-10,1998-09-28,1998-10-01,2018-08-31,,University of South Carolina School of Law,1973,Well Qualified,https://www.courtlistener.com/person/3255/william-byrd-traxler-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Judge_William_Traxler.png/330px-Judge_William_Traxler.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_William_Traxler.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1780,Robert Bruce King,King,ca4,CA40207,active,false,William J. Clinton,Democratic,1998-06-24,1998-10-08,1998-10-09,,,West Virginia University College of Law,1968,Well Qualified,https://www.courtlistener.com/person/1780/robert-bruce-king/,https://upload.wikimedia.org/wikipedia/commons/5/56/Robert_Bruce_King_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Robert_Bruce_King_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1281,Roger L. Gregory,Gregory,ca4,CA41601,active,false,William J. Clinton,Democratic,2001-05-09,2001-07-20,2001-07-25,,,University of Michigan Law School,1978,Qualified,https://www.courtlistener.com/person/1281/roger-l-gregory/,https://upload.wikimedia.org/wikipedia/commons/c/c9/Jrogergregory.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Jrogergregory.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
64,G. Steven Agee,Agee,ca4,CA41402,active,false,George W. Bush,Republican,2008-03-13,2008-05-20,2008-07-01,,,University of Virginia School of Law,1977,Well Qualified,https://www.courtlistener.com/person/64/george-steven-agee/,https://upload.wikimedia.org/wikipedia/commons/f/f0/Judge_G._Steven_Agee.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Judge_G._Steven_Agee.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
